speccode,species,Family,lmax,a,b
4169,Pallasina barbata,Agonidae,14.766666412353516,NA,NA
51580,Pallidochromis tokolosh,Cichlidae,22.535185107478387,NA,NA
51033,Palmoliparis beckeri,Liparidae,11.733333269755045,0.0349,2.789
25042,Palutrus meteori,Gobiidae,9.113439927101135,NA,NA
61312,Palutrus pruinosa,Gobiidae,9.113439927101135,NA,NA
25494,Palutrus reticularis,Gobiidae,9.113439927101135,NA,NA
8408,Palutrus scapulopunctatus,Gobiidae,9.113439927101135,NA,NA
49036,Pamphorichthys araguaiensis,Poeciliidae,6.515000104904175,NA,NA
47221,Pamphorichthys hasemani,Poeciliidae,6.515000104904175,NA,NA
47223,Pamphorichthys hollandi,Poeciliidae,6.515000104904175,NA,NA
47225,Pamphorichthys minor,Poeciliidae,6.515000104904175,NA,NA
64752,Pamphorichthys pertapeh,Poeciliidae,6.515000104904175,NA,NA
47227,Pamphorichthys scalpridens,Poeciliidae,6.515000104904175,NA,NA
491,Pampus argenteus,Stromateidae,19.700000762939453,0.0790075,2.79625
8187,Pampus chinensis,Stromateidae,19.700000762939453,0.0312,2.983
13044,Pampus echinogaster,Stromateidae,19.700000762939453,0.05510374999999999,2.889625
59474,Pampus minor,Stromateidae,19.700000762939453,0.05510374999999999,2.889625
59625,Pampus punctatissimus,Stromateidae,19.700000762939453,0.05510374999999999,2.889625
67184,Panaqolus albivermis,Loricariidae,43.40749979019165,NA,NA
50325,Panaqolus albomaculatus,Loricariidae,43.40749979019165,NA,NA
59739,Panaqolus changae,Loricariidae,43.40749979019165,NA,NA
68220,Panaqolus claustellifer,Loricariidae,43.40749979019165,NA,NA
50327,Panaqolus dentex,Loricariidae,43.40749979019165,NA,NA
52347,Panaqolus gnomus,Loricariidae,43.40749979019165,NA,NA
52350,Panaqolus maccus,Loricariidae,43.40749979019165,NA,NA
67952,Panaqolus nix,Loricariidae,43.40749979019165,NA,NA
52346,Panaqolus nocturnus,Loricariidae,43.40749979019165,NA,NA
50329,Panaqolus purusiensis,Loricariidae,43.40749979019165,NA,NA
65855,Panaque armbrusteri,Loricariidae,43.40749979019165,0.0114,3.12
64789,Panaque bathyphilus,Loricariidae,43.40749979019165,0.0114,3.12
50326,Panaque cochliodon,Loricariidae,43.40749979019165,0.0114,3.12
12216,Panaque nigrolineatus,Loricariidae,43.40749979019165,0.0114,3.12
65856,Panaque schaeferi,Loricariidae,43.40749979019165,0.0114,3.12
12217,Panaque suttonorum,Loricariidae,43.40749979019165,0.0114,3.12
65857,Panaque titan,Loricariidae,43.40749979019165,0.0114,3.12
65968,Pandaka bipunctata,Gobiidae,9.113439927101135,NA,NA
23694,Pandaka lidwilli,Gobiidae,9.113439927101135,NA,NA
59254,Pandaka pusilla,Gobiidae,9.113439927101135,NA,NA
5460,Pandaka pygmaea,Gobiidae,9.113439927101135,NA,NA
59930,Pandaka rouxi,Gobiidae,9.113439927101135,NA,NA
9981,Pandaka silvana,Gobiidae,9.113439927101135,NA,NA
11813,Pandaka trimaculata,Gobiidae,9.113439927101135,NA,NA
6192,Pangasianodon gigas,Pangasiidae,NA,0.02615,3
14154,Pangasianodon hypophthalmus,Pangasiidae,NA,0.01895,2.875
14112,Pangasius bocourti,Pangasiidae,NA,0.0146,2.987
14126,Pangasius conchophilus,Pangasiidae,NA,0.00149,3.429
14145,Pangasius djambal,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
60295,Pangasius elongatus,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
14150,Pangasius humeralis,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
14177,Pangasius kinabatanganensis,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
14181,Pangasius krempfi,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
55541,Pangasius kunyit,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
12000,Pangasius larnaudii,Pangasiidae,NA,0.00338,3.279
14184,Pangasius lithostoma,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
14194,Pangasius macronema,Pangasiidae,NA,0.012049999999999998,2.7849500000000003
60293,Pangasius mahakamensis,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
61582,Pangasius mekongensis,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
14200,Pangasius myanmar,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
14202,Pangasius nasutus,Pangasiidae,NA,0.0045,3.16
14208,Pangasius nieuwenhuisii,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
292,Pangasius pangasius,Pangasiidae,NA,0.0102075,3.007
14215,Pangasius polyuranodon,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
58401,Pangasius rheophilus,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
61583,Pangasius sabahensis,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
6193,Pangasius sanitwongsei,Pangasiidae,NA,0.0251,3
68733,Pangasius silasi,Pangasiidae,NA,0.010189642857142857,3.0924214285714284
23029,Pangio agma,Cobitidae,9.100000381469727,0.0038,2.71
28159,Pangio alcoides,Cobitidae,9.100000381469727,0.0038,2.71
27385,Pangio alternans,Cobitidae,9.100000381469727,0.0038,2.71
66822,Pangio ammophila,Cobitidae,9.100000381469727,0.0038,2.71
16223,Pangio anguillaris,Cobitidae,9.100000381469727,0.0038,2.71
63319,Pangio apoda,Cobitidae,9.100000381469727,0.0038,2.71
64997,Pangio atactos,Cobitidae,9.100000381469727,0.0038,2.71
64998,Pangio bitaimac,Cobitidae,9.100000381469727,0.0038,2.71
23035,Pangio borneensis,Cobitidae,9.100000381469727,0.0038,2.71
23036,Pangio cuneovirgata,Cobitidae,9.100000381469727,0.0038,2.71
23038,Pangio doriae,Cobitidae,9.100000381469727,0.0038,2.71
63310,Pangio elongata,Cobitidae,9.100000381469727,0.0038,2.71
28167,Pangio filinaris,Cobitidae,9.100000381469727,0.0038,2.71
50401,Pangio fusca,Cobitidae,9.100000381469727,0.0038,2.71
24703,Pangio goaensis,Cobitidae,9.100000381469727,0.0038,2.71
23047,Pangio superba,Cobitidae,9.100000381469727,0.0038,2.71
15921,Panna heterolepis,Sciaenidae,44.478571619306294,NA,NA
8310,Panna microdon,Sciaenidae,44.478571619306294,NA,NA
15459,Panna perarmatus,Sciaenidae,44.478571619306294,NA,NA
9651,Pantanodon madagascariensis,Pantanodontidae,NA,NA,NA
9680,Pantanodon stuhlmanni,Pantanodontidae,NA,NA,NA
2075,Pantodon buchholzi,Pantodontidae,NA,NA,NA
1887,Pantolabus radiatus,Carangidae,44.29285712469192,NA,NA
54552,Panturichthys fowleri,Heterenchelyidae,NA,NA,NA
9045,Panturichthys isognathus,Heterenchelyidae,NA,NA,NA
9047,Panturichthys longus,Heterenchelyidae,NA,NA,NA
9048,Panturichthys mauritanicus,Heterenchelyidae,NA,NA,NA
50296,Pao abei,Tetraodontidae,18.616666682561238,NA,NA
50300,Pao baileyi,Tetraodontidae,18.616666682561238,NA,NA
67506,Pao bergii,Tetraodontidae,18.616666682561238,NA,NA
67425,Pao brevirostris,Tetraodontidae,18.616666682561238,NA,NA
60220,Pao cambodgiensis,Tetraodontidae,18.616666682561238,NA,NA
60212,Pao cochinchinensis,Tetraodontidae,18.616666682561238,NA,NA
67507,Pao fangi,Tetraodontidae,18.616666682561238,NA,NA
66116,Pao hilgendorfii,Tetraodontidae,18.616666682561238,NA,NA
16134,Pao leiurus,Tetraodontidae,18.616666682561238,NA,NA
66722,Pao ocellaris,Tetraodontidae,18.616666682561238,NA,NA
25179,Pao palembangensis,Tetraodontidae,18.616666682561238,NA,NA
50301,Pao suvattii,Tetraodontidae,18.616666682561238,NA,NA
57781,Pao turgidus,Tetraodontidae,18.616666682561238,NA,NA
68022,Papiliolebias ashleyae,Rivulidae,NA,NA,NA
49621,Papiliolebias bitteri,Rivulidae,NA,NA,NA
68021,Papiliolebias francescae,Rivulidae,NA,NA,NA
65298,Papiliolebias hatinne,Rivulidae,NA,NA,NA
7896,Papilloculiceps longiceps,Platycephalidae,47.599998474121094,NA,NA
605,Papuengraulis micropinna,Engraulidae,13.950000047683716,NA,NA
26867,Papuligobius ocellatus,Gobiidae,9.113439927101135,NA,NA
60236,Papuligobius uniporus,Gobiidae,9.113439927101135,NA,NA
5063,Papyrocranus afer,Notopteridae,NA,0.00495,2.861666666666667
27196,Papyrocranus congoensis,Notopteridae,NA,0.00495,2.861666666666667
58548,Parabathymyrus brachyrhynchus,Congridae,66.5,NA,NA
63060,Parabathymyrus fijiensis,Congridae,66.5,NA,NA
58645,Parabathymyrus karrerae,Congridae,66.5,NA,NA
10404,Parabathymyrus macrophthalmus,Congridae,66.5,NA,NA
54266,Parabathymyrus oregoni,Congridae,66.5,NA,NA
68419,Parabathymyrus philippinensis,Congridae,66.5,NA,NA
12981,Parabembras curta,Bembridae,NA,NA,NA
69202,Parabembras multisquamata,Bembridae,NA,NA,NA
10114,Parabembras robinsoni,Bembridae,NA,NA,NA
16955,Parablennius cornutus,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
56471,Parablennius cyclops,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
58750,Parablennius dialloi,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
48,Parablennius gattorugine,Blenniidae,21.200000762939453,0.012224,3.0758
22638,Parablennius goreensis,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
16326,Parablennius incognitus,Blenniidae,12.450000286102295,0.0103,3.06
56925,Parablennius intermedius,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
28233,Parablennius laticlavius,Blenniidae,12.450000286102295,0.00584,3.143
16957,Parablennius lodosus,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
3769,Parablennius marmoreus,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
46419,Parablennius opercularis,Blenniidae,5.099999904632568,0.011204347222222223,3.028675
16328,Parablennius parvicornis,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
16962,Parablennius pilicornis,Blenniidae,6.900000095367432,0.011204347222222223,3.028675
66064,Parablennius postoculomaculatus,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
46340,Parablennius rouxi,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
16330,Parablennius ruber,Blenniidae,12.450000286102295,0.011,2.963
51646,Parablennius salensis,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
1700,Parablennius sanguinolentus,Blenniidae,16.600000381469727,0.01682875,3.04475
27521,Parablennius serratolineatus,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
58751,Parablennius sierraensis,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
56461,Parablennius tasmanianus,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
1702,Parablennius tentacularis,Blenniidae,12.450000286102295,0.011033333333333334,2.8855
46422,Parablennius thysanius,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
22645,Parablennius verryckeni,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
23573,Parablennius yatabei,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
26272,Parablennius zvonimiri,Blenniidae,12.450000286102295,0.011204347222222223,3.028675
52258,Parabothus amaokai,Bothidae,13.141666690508524,NA,NA
52332,Parabothus budkeri,Bothidae,13.141666690508524,NA,NA
52259,Parabothus chlorospilus,Bothidae,13.141666690508524,NA,NA
15585,Parabothus coarctatus,Bothidae,13.141666690508524,NA,NA
52241,Parabothus filipes,Bothidae,13.141666690508524,NA,NA
12568,Parabothus kiensis,Bothidae,13.141666690508524,NA,NA
52331,Parabothus malhensis,Bothidae,13.141666690508524,NA,NA
24400,Parabothus polylepis,Bothidae,13.141666690508524,NA,NA
24509,Parabothus taiwanensis,Bothidae,13.141666690508524,NA,NA
59575,Parabotia banarescui,Botiidae,7.010000228881836,0.0081,2.9177
60480,Parabotia bimaculatus,Botiidae,7.010000228881836,0.00813,3.1825
66647,Parabotia brevirostris,Botiidae,7.010000228881836,0.00789,3.0530666666666666
12244,Parabotia curtus,Botiidae,7.010000228881836,0.00789,3.0530666666666666
61375,Parabotia dubius,Botiidae,7.010000228881836,0.00789,3.0530666666666666
54998,Parabotia fasciatus,Botiidae,7.010000228881836,0.0074399999999999996,3.0589999999999997
66157,Parabotia kiangsiensis,Botiidae,7.010000228881836,0.00789,3.0530666666666666
65692,Parabotia kimluani,Botiidae,7.010000228881836,0.00789,3.0530666666666666
60507,Parabotia lijiangensis,Botiidae,7.010000228881836,0.00789,3.0530666666666666
60421,Parabotia maculosus,Botiidae,7.010000228881836,0.00789,3.0530666666666666
28023,Parabotia mantschuricus,Botiidae,7.010000228881836,0.00789,3.0530666666666666
60508,Parabotia parvus,Botiidae,7.010000228881836,0.00789,3.0530666666666666
65737,Parabotia vancuongi,Botiidae,7.010000228881836,0.00789,3.0530666666666666
282,Parabramis pekinensis,Xenocyprididae,13,0.012741111111111111,3.1033333333333335
16781,Parabrotula plagiophthalma,Bythitidae,NA,NA,NA
56771,Parabrotula tanseimaru,Bythitidae,NA,NA,NA
189,Paracaesio caerulea,Lutjanidae,35.19999885559082,0.06198000000000001,2.8893999999999997
190,Paracaesio gonzalesi,Lutjanidae,35.19999885559082,0.0354,3
191,Paracaesio kusakarii,Lutjanidae,35.19999885559082,0.0106,3.135
15768,Paracaesio paragrapsimodon,Lutjanidae,35.19999885559082,0.06198000000000001,2.8893999999999997
192,Paracaesio sordida,Lutjanidae,36.099998474121094,0.027450000000000002,3.0164999999999997
193,Paracaesio stonei,Lutjanidae,35.19999885559082,0.20900000000000002,2.301
15769,Paracaesio waltervadi,Lutjanidae,35.19999885559082,0.06198000000000001,2.8893999999999997
194,Paracaesio xanthura,Lutjanidae,34.29999923706055,0.027450000000000002,2.9945
10760,Paracallionymus costatus,Callionymidae,13.711764658198637,NA,NA
54127,Paracanthobrama guichenoti,Gobionidae,20.500000190734863,0.0073,3.35
68122,Paracanthocobitis abutwebi,Nemacheilidae,9.368750035762787,NA,NA
68123,Paracanthocobitis adelaideae,Nemacheilidae,9.368750035762787,NA,NA
68124,Paracanthocobitis canicula,Nemacheilidae,9.368750035762787,NA,NA
68126,Paracanthocobitis linypha,Nemacheilidae,9.368750035762787,NA,NA
68127,Paracanthocobitis maekhlongensis,Nemacheilidae,9.368750035762787,NA,NA
67106,Paracanthocobitis mandalayensis,Nemacheilidae,9.368750035762787,NA,NA
68819,Paracanthocobitis marmorata,Nemacheilidae,9.368750035762787,NA,NA
68817,Paracanthocobitis nigrolineata,Nemacheilidae,9.368750035762787,NA,NA
68820,Paracanthocobitis phuketensis,Nemacheilidae,9.368750035762787,NA,NA
68818,Paracanthocobitis triangula,Nemacheilidae,9.368750035762787,NA,NA
24649,Paracanthocobitis zonalternans,Nemacheilidae,9.368750035762787,NA,NA
48787,Paracanthopoma parva,Trichomycteridae,NA,NA,NA
54973,Paracanthostracion lindsayi,Ostraciidae,19.93749964237213,NA,NA
6017,Paracanthurus hepatus,Acanthuridae,20.799999237060547,NA,NA
66298,Paracaristius aquilus,Caristiidae,NA,NA,NA
17386,Paracaristius maderensis,Caristiidae,NA,NA,NA
66297,Paracaristius nemorosus,Caristiidae,NA,NA,NA
66296,Paracaristius nudarcus,Caristiidae,NA,NA,NA
12043,Paracentropogon longispinis,Tetrarogidae,10.899999618530273,0.0595,2.64695
4590,Paracentropogon rubripinnis,Tetrarogidae,10.899999618530273,0.0137,3.116
52304,Paracentropogon vespa,Tetrarogidae,10.899999618530273,0.0366,2.881475
59071,Paracentropogon zonatus,Tetrarogidae,10.899999618530273,0.0366,2.881475
5666,Paracentropyge multifasciata,Pomacanthidae,8.899999618530273,NA,NA
50019,Paracetonurus flagellicauda,Macrouridae,NA,NA,NA
62512,Paracetopsis atahualpa,Cetopsidae,NA,NA,NA
54769,Paracetopsis bleekeri,Cetopsidae,NA,NA,NA
62513,Paracetopsis esmeraldas,Cetopsidae,NA,NA,NA
7102,Parachaenichthys charcoti,Bathydraconidae,NA,0.00347,3.06
7103,Parachaenichthys georgianus,Bathydraconidae,NA,0.00347,3.06
7887,Parachaetodon ocellatus,Chaetodontidae,12.600000381469727,NA,NA
61308,Parachaeturichthys ocellatus,Gobiidae,16.5,0.0097,2.8946
23674,Parachaeturichthys polynema,Gobiidae,16.5,0.0097,2.8946
9893,Parachanna africana,Channidae,29,0.0065,3.041
9894,Parachanna insignis,Channidae,29,0.007613888888888889,3.03127
5467,Parachanna obscura,Channidae,29,0.008727777777777777,3.02154
68065,Paracheilinus alfiani,Labridae,7.6875,NA,NA
4845,Paracheilinus angulatus,Labridae,8.399999618530273,NA,NA
59513,Paracheilinus attenuatus,Labridae,7.900000095367432,NA,NA
25765,Paracheilinus bellae,Labridae,8.199999809265137,NA,NA
4843,Paracheilinus carpenteri,Labridae,8.800000190734863,NA,NA
59647,Paracheilinus cyaneus,Labridae,7.6875,NA,NA
4844,Paracheilinus filamentosus,Labridae,7.599999904632568,NA,NA
59645,Paracheilinus flavianalis,Labridae,7.6875,NA,NA
4846,Paracheilinus hemitaeniatus,Labridae,7.6875,NA,NA
4841,Paracheilinus lineopunctatus,Labridae,4.800000190734863,NA,NA
4842,Paracheilinus mccoskeri,Labridae,7.199999809265137,NA,NA
63704,Paracheilinus nursalim,Labridae,7.6875,NA,NA
4840,Paracheilinus octotaenia,Labridae,8.600000381469727,NA,NA
68975,Paracheilinus paineorum,Labridae,7.6875,NA,NA
59512,Paracheilinus piscilineatus,Labridae,7.6875,NA,NA
67260,Paracheilinus rennyae,Labridae,7.6875,NA,NA
61860,Paracheilinus rubricaudalis,Labridae,7.6875,NA,NA
59652,Paracheilinus togeanensis,Labridae,7.6875,NA,NA
63983,Paracheilinus walton,Labridae,7.6875,NA,NA
8195,Paracheirodon axelrodi,Characidae,6.256666700045268,NA,NA
10691,Paracheirodon innesi,Characidae,6.256666700045268,NA,NA
12394,Paracheirodon simulans,Characidae,6.256666700045268,NA,NA
27014,Parachela cyanea,Xenocyprididae,13,NA,NA
17450,Parachela hypophthalmus,Xenocyprididae,13,NA,NA
27343,Parachela ingerkongi,Xenocyprididae,13,NA,NA
27042,Parachela maculicauda,Xenocyprididae,13,NA,NA
4947,Parachela oxygastroides,Xenocyprididae,13,NA,NA
27043,Parachela siamensis,Xenocyprididae,13,NA,NA
27044,Parachela williaminae,Xenocyprididae,13,NA,NA
9918,Parachelon grandisquamis,Mugilidae,28.891304306361985,0.013340000000000001,3.00366
67884,Parachiloglanis bhutanensis,Sisoridae,7.139999866485596,NA,NA
24815,Parachiloglanis hodgarti,Sisoridae,7.139999866485596,NA,NA
46385,Parachondrostoma arrigonis,Leuciscidae,17.311111132303875,0.00865625,3.1131875
62725,Parachondrostoma miegii,Leuciscidae,17.311111132303875,0.0113125,3.047375
4477,Parachondrostoma toxostoma,Leuciscidae,17.311111132303875,0.006,3.179
51798,Parachondrostoma turiense,Leuciscidae,17.311111132303875,0.00865625,3.1131875
8324,Paraclinus mexicanus,Labrisomidae,4.739999771118164,0.012750000000000001,2.8713333333333333
46686,Paraclinus monophthalmus,Labrisomidae,4.739999771118164,0.012750000000000001,2.8713333333333333
16462,Paraclinus naeorhegmis,Labrisomidae,4.739999771118164,0.012750000000000001,2.8713333333333333
3749,Paraclinus nigripinnis,Labrisomidae,4.739999771118164,0.012750000000000001,2.8713333333333333
59743,Paraclinus rubicundus,Labrisomidae,4.739999771118164,0.012750000000000001,2.8713333333333333
46689,Paraclinus sini,Labrisomidae,4.739999771118164,0.00915,2.911
59745,Paraclinus spectator,Labrisomidae,4.739999771118164,0.012750000000000001,2.8713333333333333
54359,Paraclinus stephensi,Labrisomidae,4.739999771118164,0.012750000000000001,2.8713333333333333
46691,Paraclinus tanygnathus,Labrisomidae,4.739999771118164,0.012750000000000001,2.8713333333333333
60824,Paraclinus walkeri,Labrisomidae,4.739999771118164,0.012750000000000001,2.8713333333333333
67831,Paracobitis atrakensis,Nemacheilidae,9.368750035762787,0.0121,2.74
67569,Paracobitis basharensis,Nemacheilidae,9.368750035762787,0.0144015625,2.888453125
55860,Paracobitis boutanensis,Nemacheilidae,9.368750035762787,0.0144015625,2.888453125
55841,Paracobitis ghazniensis,Nemacheilidae,9.368750035762787,0.0144015625,2.888453125
65685,Paracobitis hagiangensis,Nemacheilidae,9.368750035762787,0.0144015625,2.888453125
67886,Paracobitis hircanica,Nemacheilidae,9.368750035762787,0.024,2.77
22904,Paracobitis longicauda,Nemacheilidae,9.368750035762787,0.0125,3.01
22889,Paracobitis malapterura,Nemacheilidae,9.368750035762787,0.0126125,2.837625
64014,Paracobitis maolanensis,Nemacheilidae,9.368750035762787,0.0144015625,2.888453125
67570,Paracobitis molavii,Nemacheilidae,9.368750035762787,0.0147,2.98
67571,Paracobitis persa,Nemacheilidae,9.368750035762787,0.0091,2.83
65718,Paracobitis phongthoensis,Nemacheilidae,9.368750035762787,0.0144015625,2.888453125
64021,Paracobitis posterodorsalus,Nemacheilidae,9.368750035762787,0.0144015625,2.888453125
55322,Paracobitis rhadinaea,Nemacheilidae,9.368750035762787,0.0143,2.95
55323,Paracobitis vignai,Nemacheilidae,9.368750035762787,0.0159,2.99
67572,Paracobitis zabgawraensis,Nemacheilidae,9.368750035762787,0.0144015625,2.888453125
13613,Paraconger californiensis,Congridae,66.5,0.0012,3.144
2631,Paraconger caudilimbatus,Congridae,66.5,0.0012,3.144
57591,Paraconger guianensis,Congridae,66.5,0.0012,3.144
16331,Paraconger macrops,Congridae,66.5,0.0012,3.144
5069,Paraconger notialis,Congridae,66.5,0.0012,3.144
60622,Paraconger ophichthys,Congridae,66.5,0.0012,3.144
13608,Paraconger similis,Congridae,66.5,0.0012,3.144
48036,Paracottus knerii,Cottidae,17.58800001144409,0.0139,3
5433,Paracrossochilus acerus,Cyprinidae,21.23551709076454,NA,NA
17452,Paracrossochilus vittatus,Cyprinidae,21.23551709076454,NA,NA
8781,Paracyprichromis brieni,Cichlidae,22.535185107478387,NA,NA
8782,Paracyprichromis nigripinnis,Cichlidae,22.535185107478387,NA,NA
63231,Paradiancistrus acutirostris,Dinematichthyidae,NA,NA,NA
66398,Paradiancistrus christmasensis,Dinematichthyidae,NA,NA,NA
63233,Paradiancistrus cuyoensis,Dinematichthyidae,NA,NA,NA
64510,Paradiancistrus lombokensis,Dinematichthyidae,NA,NA,NA
61363,Paradicula setifer,Soleidae,17.57272720336914,NA,NA
8484,Paradiplospinus antarcticus,Gempylidae,49.16666793823242,NA,NA
7117,Paradiplospinus gracilis,Gempylidae,49.16666793823242,NA,NA
5256,Paradistichodus dimidiatus,Distichodontidae,27.55000066757202,NA,NA
24797,Paradoxodacna piratica,Ambassidae,6.075000047683716,NA,NA
62287,Paradoxoglanis caudivittatus,Malapteruridae,NA,NA,NA
62288,Paradoxoglanis cryptus,Malapteruridae,NA,NA,NA
62289,Paradoxoglanis parvus,Malapteruridae,NA,NA,NA
14287,Paragalaxias dissimilis,Galaxiidae,NA,NA,NA
14288,Paragalaxias eleotroides,Galaxiidae,NA,NA,NA
14289,Paragalaxias julianus,Galaxiidae,NA,NA,NA
10436,Paragalaxias mesotes,Galaxiidae,NA,NA,NA
15840,Paragaleus leucolomatus,Hemigaleidae,NA,NA,NA
4998,Paragaleus pectoralis,Hemigaleidae,NA,NA,NA
57442,Paragaleus randalli,Hemigaleidae,NA,NA,NA
5899,Paragaleus tengi,Hemigaleidae,NA,NA,NA
8867,Paragobiocichla irvinei,Cichlidae,22.535185107478387,0.0213,3.099
7219,Paragobiodon echinocephalus,Gobiidae,9.113439927101135,NA,NA
67475,Paragobiodon kasaii,Gobiidae,9.113439927101135,NA,NA
22476,Paragobiodon lacunicolus,Gobiidae,9.113439927101135,NA,NA
22489,Paragobiodon melanosoma,Gobiidae,9.113439927101135,NA,NA
22477,Paragobiodon modestus,Gobiidae,9.113439927101135,NA,NA
7220,Paragobiodon xanthosoma,Gobiidae,9.113439927101135,NA,NA
26392,Paragoniates alburnus,Characidae,6.256666700045268,NA,NA
17479,Paragunnellichthys seychellensis,Gobiidae,9.113439927101135,NA,NA
56470,Paragunnellichthys springeri,Gobiidae,9.113439927101135,NA,NA
65020,Paraheminodus kamoharai,Peristediidae,11.300000190734863,NA,NA
24039,Paraheminodus laticephalus,Peristediidae,11.300000190734863,NA,NA
64738,Paraheminodus longirostralis,Peristediidae,11.300000190734863,NA,NA
15235,Paraheminodus murrayi,Peristediidae,11.300000190734863,NA,NA
4272,Parahollardia lineata,Triacanthodidae,NA,NA,NA
54959,Parahollardia schmidti,Triacanthodidae,NA,NA,NA
9182,Parahucho perryi,Salmonidae,26.900000254313152,0.014695,2.92325
46806,Parahypsos piersoni,Blenniidae,7.94548673123385,NA,NA
9369,Parailia congica,Schilbeidae,10.5,0.004176666666666666,3.3401733333333334
9371,Parailia occidentalis,Schilbeidae,10.5,0.004176666666666666,3.3401733333333334
9372,Parailia pellucida,Schilbeidae,10.5,0.004176666666666666,3.3401733333333334
9373,Parailia somalensis,Schilbeidae,10.5,0.004176666666666666,3.3401733333333334
9370,Parailia spiniserrata,Schilbeidae,10.5,0.004176666666666666,3.3401733333333334
5372,Parajulis poecilepterus,Labridae,5,0.012003333333333333,3.1713333333333336
11063,Parakneria abbreviata,Kneriidae,NA,NA,NA
11064,Parakneria cameronensis,Kneriidae,NA,NA,NA
11065,Parakneria damasi,Kneriidae,NA,NA,NA
11066,Parakneria fortuita,Kneriidae,NA,NA,NA
11067,Parakneria kissi,Kneriidae,NA,NA,NA
11068,Parakneria ladigesi,Kneriidae,NA,NA,NA
11069,Parakneria lufirae,Kneriidae,NA,NA,NA
11070,Parakneria malaissei,Kneriidae,NA,NA,NA
11071,Parakneria marmorata,Kneriidae,NA,NA,NA
11072,Parakneria mossambica,Kneriidae,NA,NA,NA
11059,Parakneria spekii,Kneriidae,NA,NA,NA
51468,Parakneria tanzaniae,Kneriidae,NA,NA,NA
11073,Parakneria thysi,Kneriidae,NA,NA,NA
11074,Parakneria vilhenae,Kneriidae,NA,NA,NA
4999,Parakuhlia macrophthalmus,Haemulidae,32.67428556169782,NA,NA
12745,Parakysis anomalopteryx,Akysidae,NA,NA,NA
27401,Parakysis grandis,Akysidae,NA,NA,NA
64856,Parakysis hystriculus,Akysidae,NA,NA,NA
27402,Parakysis longirostris,Akysidae,NA,NA,NA
61511,Parakysis notialis,Akysidae,NA,NA,NA
23313,Parakysis verrucosus,Akysidae,NA,NA,NA
12860,Paralabrax albomaculatus,Serranidae,27.488198660915682,0.028635,3.0024583333333332
14238,Paralabrax auroguttatus,Serranidae,27.488198660915682,0.0193,3.0395000000000003
50020,Paralabrax callaensis,Serranidae,27.488198660915682,0.028635,3.0024583333333332
3335,Paralabrax clathratus,Serranidae,27.488198660915682,0.00273,3.27
1218,Paralabrax dewegeri,Serranidae,27.488198660915682,0.028635,3.0024583333333332
352,Paralabrax humeralis,Serranidae,27.488198660915682,0.09670000000000001,2.638
14239,Paralabrax loro,Serranidae,27.488198660915682,0.009,3.1189999999999998
3336,Paralabrax maculatofasciatus,Serranidae,27.488198660915682,0.0242,2.94825
3337,Paralabrax nebulifer,Serranidae,27.488198660915682,0.01988,3
16169,Paralaubuca barroni,Xenocyprididae,13,NA,NA
27040,Paralaubuca harmandi,Xenocyprididae,13,NA,NA
16173,Paralaubuca riveroi,Xenocyprididae,13,NA,NA
54694,Paralaubuca stigmabrachium,Xenocyprididae,13,NA,NA
27025,Paralaubuca typus,Xenocyprididae,13,NA,NA
64018,Paralepidocephalus guishanensis,Cobitidae,9.100000381469727,NA,NA
49966,Paralepidocephalus yui,Cobitidae,9.100000381469727,NA,NA
16584,Paralepis brevirostris,Paralepididae,NA,NA,NA
1757,Paralepis coregonoides,Paralepididae,NA,NA,NA
10019,Paralepis elongata,Paralepididae,NA,NA,NA
58761,Paralepis speciosa,Paralepididae,NA,NA,NA
